asu	qq	cc
14472398	123	123
10690539	123	123
31007844	123	123
9741082	123	123
56472211	123	123
38513859	123	123
2870642	123	123
16530234	123	123
29340546	123	123
25215735	123	123
5779432	123	123
82021029	123	123
72723356	123	123
111092	123	123
56194832	123	123
9671312	123	123
43880027	123	123
65429486	123	123
82499513	123	123
61946995	123	123
27138045	123	123
8218911	123	123
63379291	123	123
6514056	123	123
66852610	123	123
76158696	123	123
71047229	123	123
95824630	123	123
25153250	123	123
58140979	123	123
42441202	123	123
93359485	123	123
45892641	123	123
51175859	123	123
39077668	123	123
69713497	123	123
29876467	123	123
69930672	123	123
87534414	123	123
4095194	123	123
22671809	123	123
45700880	123	123
36316222	123	123
10171996	123	123
59917532	123	123
91316235	123	123
65190658	123	123
56527736	123	123
28420358	123	123
95702789	123	123
45866066	123	123
56402161	123	123
10341025	123	123
42109364	123	123
57041282	123	123
26904212	123	123
61537105	123	123
59810623	123	123
54369157	123	123
35848150	123	123
35696306	123	123
51541893	123	123
61404890	123	123
26598648	123	123
27319576	123	123
80800114	123	123
99255530	123	123
43275397	123	123
2646887	123	123
82038361	123	123
30307476	123	123
41246719	123	123
81426018	123	123
48664277	123	123
45075071	123	123
18430384	123	123
75864930	123	123
88228944	123	123
49196767	123	123
38347046	123	123
35543956	123	123
21216356	123	123
5437368	123	123
92718574	123	123
66890972	123	123
50934315	123	123
96957584	123	123
92860139	123	123
33780863	123	123
72685996	123	123
52581823	123	123
52396639	123	123
634503	123	123
71011659	123	123
4301962	123	123
68219096	123	123
97361434	123	123
70971883	123	123
37457022	123	123
60411156	123	123
44466699	123	123
11593648	123	123
68774061	123	123
30426197	123	123
28575420	123	123
19166887	123	123
97075912	123	123
54648805	123	123
53070232	123	123
22111680	123	123
58463951	123	123
58877638	123	123
62856532	123	123
10031123	123	123
40599916	123	123
11661091	123	123
53397693	123	123
40353941	123	123
33162969	123	123
15794366	123	123
47289701	123	123
52977497	123	123
59719943	123	123
74394427	123	123
76058250	123	123
8959389	123	123
56348605	123	123
91158914	123	123
52200098	123	123
61086195	123	123
99788658	123	123
84067953	123	123
36626410	123	123
86454787	123	123
80738060	123	123
11725265	123	123
33241376	123	123
31088237	123	123
85287044	123	123
57708052	123	123
77615109	123	123
70795534	123	123
58460808	123	123
75664918	123	123
25386913	123	123
54649831	123	123
85040942	123	123
3232485	123	123
31804965	123	123
48419218	123	123
23978893	123	123
3280332	123	123
43052052	123	123
39081144	123	123
97110937	123	123
59885494	123	123
86045877	123	123
57818890	123	123
86294875	123	123
44716317	123	123
82202898	123	123
59623506	123	123
8325092	123	123
18283126	123	123
62302886	123	123
37006467	123	123
80239285	123	123
86471467	123	123
637865	123	123
12884629	123	123
79209903	123	123
59310381	123	123
46458784	123	123
97155391	123	123
642282	123	123
3508519	123	123
96570829	123	123
98564687	123	123
31381650	123	123
6012526	123	123
26435915	123	123
7649228	123	123
95929383	123	123
13309271	123	123
16188254	123	123
55605144	123	123
66742595	123	123
17771201	123	123
98889162	123	123
12608891	123	123
52256331	123	123
27503072	123	123
20603926	123	123
18423601	123	123
77024548	123	123
58995950	123	123
74664360	123	123
39154046	123	123
26628814	123	123
14977786	123	123
99510792	123	123
5263818	123	123
64406463	123	123
90071288	123	123
39618864	123	123
37935489	123	123
63824839	123	123
38057364	123	123
11287512	123	123
23531439	123	123
63752982	123	123
42944491	123	123
90847232	123	123
92443370	123	123
84176919	123	123
89259499	123	123
71922103	123	123
42231714	123	123
83130597	123	123
49095727	123	123
49066357	123	123
96553279	123	123
94500757	123	123
98219921	123	123
81289472	123	123
93421726	123	123
95281720	123	123
7884280	123	123
88204907	123	123
83405411	123	123
77531652	123	123
67219312	123	123
17529232	123	123
88377980	123	123
46411091	123	123
40521763	123	123
67748631	123	123
2882191	123	123
11068597	123	123
20800017	123	123
69359822	123	123
70562935	123	123
65443562	123	123
35040559	123	123
85632809	123	123
59062794	123	123
54788912	123	123
32102186	123	123
94194770	123	123
48410524	123	123
88343174	123	123
7974602	123	123
32685248	123	123
42147556	123	123
62450786	123	123
83292117	123	123
34460519	123	123
90797479	123	123
92887876	123	123
21541360	123	123
37372676	123	123
62042090	123	123
5012201	123	123
2503188	123	123
98927574	123	123
85471764	123	123
42725446	123	123
45140812	123	123
27692607	123	123
45690733	123	123
56649423	123	123
96899037	123	123
16678429	123	123
34547616	123	123
2604620	123	123
90989031	123	123
87384063	123	123
16422644	123	123
35900252	123	123
82316990	123	123
56603314	123	123
75351230	123	123
17357266	123	123
36327299	123	123
26542485	123	123
63673702	123	123
19193113	123	123
16747140	123	123
21062147	123	123
73727692	123	123
2062572	123	123
29727451	123	123
44660019	123	123
58426198	123	123
21827032	123	123
66586196	123	123
32647121	123	123
15582771	123	123
26476073	123	123
2883926	123	123
43700068	123	123
67151980	123	123
4538932	123	123
95198731	123	123
13885584	123	123
46586051	123	123
52302004	123	123
57365641	123	123
58155327	123	123
93176027	123	123
61224046	123	123
50914521	123	123
70422620	123	123
37091917	123	123
11200049	123	123
87497293	123	123
62706004	123	123
18890120	123	123
36341151	123	123
59154907	123	123
29470090	123	123
28960819	123	123
96228091	123	123
7705522	123	123
35084874	123	123
61386270	123	123
81303500	123	123
34862477	123	123
38420163	123	123
91143315	123	123
54379251	123	123
15984090	123	123
12406716	123	123
30886127	123	123
39999459	123	123
28505049	123	123
44408558	123	123
79169916	123	123
30770033	123	123
73561846	123	123
36049370	123	123
68855172	123	123
81482566	123	123
44985148	123	123
69540051	123	123
21322005	123	123
10010050	123	123
4051916	123	123
96155858	123	123
3221453	123	123
52535747	123	123
17477546	123	123
26475697	123	123
78646825	123	123
92477236	123	123
60004855	123	123
65443083	123	123
88274751	123	123
54826708	123	123
70485336	123	123
70154059	123	123
77366615	123	123
13368751	123	123
55973959	123	123
96484558	123	123
5274518	123	123
21428195	123	123
4584420	123	123
34571207	123	123
69061569	123	123
23769629	123	123
29474136	123	123
98392623	123	123
70608509	123	123
21177534	123	123
94604799	123	123
89251304	123	123
63819132	123	123
64745293	123	123
79520713	123	123
99837799	123	123
14082952	123	123
58260217	123	123
44673487	123	123
56157833	123	123
70553840	123	123
69661434	123	123
15199771	123	123
64604075	123	123
64310467	123	123
41703214	123	123
67637460	123	123
28209822	123	123
39110268	123	123
20711673	123	123
3223771	123	123
79302995	123	123
39177001	123	123
89206938	123	123
92505952	123	123
73967037	123	123
73967585	123	123
67228827	123	123
93712813	123	123
33859811	123	123
40493692	123	123
38150396	123	123
7574673	123	123
73621616	123	123
98470181	123	123
46382789	123	123
99188951	123	123
22734836	123	123
93829360	123	123
75156399	123	123
90199706	123	123
82672825	123	123
11415073	123	123
89575196	123	123
290273	123	123
9423179	123	123
65781653	123	123
70741843	123	123
96934766	123	123
70578117	123	123
92517594	123	123
86466657	123	123
55057676	123	123
80111489	123	123
24453029	123	123
40041478	123	123
73965803	123	123
33767642	123	123
71140527	123	123
83556745	123	123
62031270	123	123
80796086	123	123
87349492	123	123
37054703	123	123
19526487	123	123
35640740	123	123
41765752	123	123
69932272	123	123
8881868	123	123
64090598	123	123
94803473	123	123
31775743	123	123
80125437	123	123
26143507	123	123
55679208	123	123
9727697	123	123
87778950	123	123
84651098	123	123
92744812	123	123
87823286	123	123
45260172	123	123
77348928	123	123
61758349	123	123
36009255	123	123
29034111	123	123
83490771	123	123
90684929	123	123
85079358	123	123
39334549	123	123
91303369	123	123
61529922	123	123
25461596	123	123
92441195	123	123
44558233	123	123
54920368	123	123
2060123	123	123
67968198	123	123
75819661	123	123
37085098	123	123
8592927	123	123
63115928	123	123
18215336	123	123
20036989	123	123
16146578	123	123
34449342	123	123
84311541	123	123
40388268	123	123
72617479	123	123
18298653	123	123
4659007	123	123
18875920	123	123
48109929	123	123
64204763	123	123
55940771	123	123
86420731	123	123
30163592	123	123
44755074	123	123
59045256	123	123
40223718	123	123
72801872	123	123
67419785	123	123
77286770	123	123
21799457	123	123
96761079	123	123
76408484	123	123
39519986	123	123
21200894	123	123
440947	123	123
5844276	123	123
37106633	123	123
93378323	123	123
62987211	123	123
6074197	123	123
33828670	123	123
43676511	123	123
9546361	123	123
89162704	123	123
53368554	123	123
83685129	123	123
80046719	123	123
83046457	123	123
32889704	123	123
41500894	123	123
90523681	123	123
22729627	123	123
58457838	123	123
81859318	123	123
16707922	123	123
41879866	123	123
29988896	123	123
19362597	123	123
12094564	123	123
87175607	123	123
14745224	123	123
39850593	123	123
73256266	123	123
84727256	123	123
15016507	123	123
26895911	123	123
54971707	123	123
25109378	123	123
90016187	123	123
81410101	123	123
88468276	123	123
9943015	123	123
61632656	123	123
98211769	123	123
42423671	123	123
87609098	123	123
6859440	123	123
68901101	123	123
71010903	123	123
93446225	123	123
64479149	123	123
93751287	123	123
98211882	123	123
33226684	123	123
8669725	123	123
43854943	123	123
89146756	123	123
48520360	123	123
79565610	123	123
96165998	123	123
50546600	123	123
6869410	123	123
18996364	123	123
20005324	123	123
81622056	123	123
28355073	123	123
95814382	123	123
55533063	123	123
82394614	123	123
34905498	123	123
86974384	123	123
83498230	123	123
66227867	123	123
94363572	123	123
13814275	123	123
75363315	123	123
94670169	123	123
55448897	123	123
28350076	123	123
36821437	123	123
43978234	123	123
772495	123	123
78055164	123	123
37055104	123	123
92957607	123	123
10462104	123	123
4935999	123	123
57939848	123	123
31734258	123	123
12488450	123	123
94565110	123	123
5368949	123	123
9889372	123	123
80427557	123	123
90879581	123	123
58102720	123	123
43663552	123	123
69563849	123	123
17673450	123	123
83750843	123	123
84369494	123	123
9713901	123	123
74054426	123	123
4862394	123	123
98280810	123	123
36423896	123	123
10531839	123	123
12769265	123	123
27569293	123	123
56920535	123	123
4216119	123	123
89136701	123	123
42288698	123	123
30857337	123	123
79654529	123	123
13218338	123	123
23995580	123	123
78794758	123	123
79767329	123	123
68711736	123	123
30936492	123	123
75798868	123	123
69961184	123	123
22534528	123	123
86158893	123	123
70477438	123	123
82868258	123	123
60830384	123	123
89381469	123	123
32947245	123	123
46761180	123	123
41041722	123	123
94623099	123	123
49805411	123	123
69710966	123	123
74117562	123	123
33613263	123	123
15616926	123	123
51455882	123	123
22366707	123	123
64293616	123	123
74370173	123	123
94282760	123	123
52015246	123	123
68658053	123	123
17832667	123	123
14002646	123	123
29030708	123	123
43360286	123	123
1094979	123	123
42519163	123	123
85174663	123	123
93235475	123	123
67826352	123	123
18733550	123	123
58889472	123	123
31057441	123	123
41200462	123	123
55433100	123	123
47199396	123	123
58531539	123	123
42215404	123	123
18233923	123	123
73150551	123	123
74564303	123	123
72961617	123	123
60952689	123	123
30442447	123	123
98827970	123	123
36009358	123	123
70093922	123	123
21321833	123	123
8569724	123	123
54178183	123	123
96863852	123	123
32636157	123	123
15563210	123	123
67884666	123	123
84186092	123	123
54495001	123	123
92971323	123	123
42110527	123	123
39443194	123	123
26410254	123	123
89184838	123	123
42649861	123	123
74455132	123	123
1469904	123	123
74504214	123	123
77561023	123	123
92832015	123	123
74146536	123	123
66975849	123	123
29980319	123	123
94189559	123	123
43618262	123	123
75798321	123	123
39166096	123	123
51475390	123	123
30210310	123	123
21408818	123	123
67764091	123	123
31283747	123	123
53656753	123	123
8881967	123	123
22920265	123	123
55022197	123	123
7043606	123	123
82545823	123	123
92837638	123	123
39478229	123	123
69443003	123	123
88354760	123	123
90635877	123	123
14678625	123	123
1471589	123	123
3606068	123	123
56036020	123	123
52104940	123	123
57642190	123	123
54265596	123	123
29929952	123	123
13619259	123	123
70454675	123	123
78312440	123	123
79637040	123	123
35524002	123	123
61614053	123	123
11734079	123	123
11280492	123	123
21832010	123	123
36783859	123	123
63225092	123	123
65742652	123	123
42416775	123	123
84663153	123	123
57263219	123	123
41875130	123	123
23058897	123	123
12796344	123	123
23995457	123	123
27675474	123	123
900731	123	123
60287587	123	123
15809570	123	123
43849273	123	123
44028205	123	123
11545543	123	123
91971157	123	123
2746800	123	123
65503451	123	123
56284017	123	123
1255796	123	123
40561415	123	123
5231805	123	123
41341779	123	123
47652420	123	123
56555076	123	123
69694470	123	123
41615171	123	123
59404898	123	123
86249473	123	123
37712088	123	123
66390596	123	123
52781559	123	123
65551625	123	123
54850030	123	123
53838607	123	123
26775678	123	123
49657781	123	123
27538193	123	123
3225218	123	123
61208305	123	123
72492317	123	123
40583901	123	123
6108529	123	123
39689284	123	123
93277952	123	123
88803221	123	123
34784159	123	123
78608065	123	123
38720061	123	123
24130018	123	123
35538376	123	123
42286960	123	123
23504981	123	123
46302450	123	123
10576678	123	123
11653439	123	123
84740130	123	123
88047101	123	123
71783798	123	123
82258950	123	123
52332355	123	123
16096235	123	123
84468237	123	123
74343537	123	123
26889937	123	123
25987073	123	123
70861851	123	123
23485159	123	123
36598425	123	123
18726739	123	123
56459477	123	123
41472114	123	123
69478961	123	123
56034065	123	123
4288694	123	123
26283702	123	123
40890936	123	123
36538619	123	123
43346322	123	123
42451670	123	123
98069045	123	123
89943006	123	123
1711725	123	123
86581248	123	123
53587472	123	123
18893732	123	123
71889495	123	123
55482478	123	123
57401091	123	123
73506555	123	123
38217977	123	123
64919742	123	123
16308598	123	123
10481150	123	123
62103316	123	123
96546928	123	123
84754325	123	123
29824192	123	123
80573249	123	123
55237135	123	123
86318022	123	123
99613052	123	123
74000519	123	123
25720494	123	123
32030543	123	123
27327401	123	123
664603	123	123
17434944	123	123
46877577	123	123
42641794	123	123
62445295	123	123
88676012	123	123
13038731	123	123
6554783	123	123
38806492	123	123
24134378	123	123
31427811	123	123
31063086	123	123
53133791	123	123
68983267	123	123
81108243	123	123
10718914	123	123
35232	123	123
56179187	123	123
25789580	123	123
89498512	123	123
83319214	123	123
14339405	123	123
63174438	123	123
57615835	123	123
87436229	123	123
97053015	123	123
66491751	123	123
45050944	123	123
73197289	123	123
54474445	123	123
75021711	123	123
89387212	123	123
75337069	123	123
230058	123	123
53640444	123	123
18448279	123	123
40867796	123	123
60854734	123	123
58650116	123	123
55991166	123	123
62626902	123	123
11098208	123	123
15912444	123	123
90517121	123	123
33700003	123	123
2555685	123	123
78876500	123	123
17516604	123	123
77128408	123	123
49744387	123	123
17543066	123	123
54128852	123	123
27130767	123	123
76422285	123	123
779331	123	123
59199721	123	123
70608603	123	123
60797052	123	123
39155670	123	123
60462482	123	123
97760713	123	123
68435869	123	123
38502265	123	123
70583191	123	123
64698537	123	123
39001533	123	123
2161332	123	123
1080546	123	123
93093147	123	123
5838114	123	123
84715927	123	123
21180936	123	123
59700488	123	123
18325573	123	123
79050569	123	123
49679006	123	123
74606685	123	123
29541127	123	123
12711586	123	123
28207440	123	123
562176	123	123
96089455	123	123
90565414	123	123
2453973	123	123
49610783	123	123
54283532	123	123
22676113	123	123
52432364	123	123
48300723	123	123
18014456	123	123
86914735	123	123
76822189	123	123
77028819	123	123
78285384	123	123
7582655	123	123
83707728	123	123
57125205	123	123
81500154	123	123
26480323	123	123
25284979	123	123
17922959	123	123
48854629	123	123
67733780	123	123
28391382	123	123
2933466	123	123
74374504	123	123
1855153	123	123
26962606	123	123
38196301	123	123
8832848	123	123
8277274	123	123
22959181	123	123
12759409	123	123
96999655	123	123
98045040	123	123
7915849	123	123
20966893	123	123
72177134	123	123
25179959	123	123
151634	123	123
39998884	123	123
29709487	123	123
61105814	123	123
29082679	123	123
94660305	123	123
92125787	123	123
53373256	123	123
85108973	123	123
91288980	123	123
35714898	123	123
11553738	123	123
31037720	123	123
91175141	123	123
76314531	123	123
73841717	123	123
85810742	123	123
89676531	123	123
55290163	123	123
96958560	123	123
7034354	123	123
44355479	123	123
67578341	123	123
60093592	123	123
61807435	123	123
92970920	123	123
53492863	123	123
19803919	123	123
93146004	123	123
68649179	123	123
34874743	123	123
62831348	123	123
75721437	123	123
31620084	123	123
23259567	123	123
13329104	123	123
70158001	123	123
57352366	123	123
29698559	123	123
21749462	123	123
86895846	123	123
19610935	123	123
78774591	123	123
92725962	123	123
96669791	123	123
68619677	123	123
65320565	123	123
68766051	123	123
3991721	123	123
45900905	123	123
31096873	123	123
19359525	123	123
229925	123	123
25785147	123	123
80014523	123	123
29414421	123	123
66729329	123	123
90135880	123	123
319296	123	123
82743969	123	123
23944545	123	123
54319553	123	123
57106451	123	123
59780840	123	123
79597032	123	123
16556654	123	123
76304151	123	123
82416577	123	123
38911996	123	123
12391961	123	123
72040609	123	123
10868962	123	123
21221537	123	123
90599201	123	123
98526915	123	123
23059950	123	123
16621681	123	123
84711344	123	123
46467650	123	123
69604869	123	123
62139299	123	123
94783951	123	123
82401882	123	123
42210698	123	123
32549588	123	123
72245859	123	123
63653570	123	123
75675645	123	123
30577698	123	123
76987020	123	123
7924861	123	123
2712498	123	123
45302476	123	123
15842871	123	123
25089529	123	123
87390616	123	123
37181574	123	123
11738540	123	123
87912661	123	123
46493160	123	123
2317627	123	123
73447405	123	123
96348489	123	123
56681399	123	123
89642596	123	123
91675884	123	123
40936014	123	123
4725346	123	123
11261992	123	123
1983972	123	123
91592093	123	123
20639954	123	123
1645965	123	123
67133140	123	123
30384964	123	123
35293134	123	123
6628753	123	123
56558042	123	123
63929230	123	123
31199851	123	123
99507357	123	123
9781313	123	123
70507073	123	123
6145983	123	123
42921935	123	123
39870303	123	123
93160637	123	123
21740241	123	123
62007550	123	123
18365909	123	123
93339000	123	123
5963685	123	123
25779140	123	123
8509380	123	123
11902448	123	123
11568710	123	123
29241750	123	123
15993528	123	123
54762700	123	123
99550092	123	123
31776328	123	123
72130418	123	123
80497689	123	123
22900232	123	123
69384042	123	123
3157159	123	123
11544303	123	123
71688635	123	123
68583832	123	123
20118544	123	123
58493463	123	123
80913727	123	123
53416520	123	123
47327428	123	123
32411126	123	123
35383770	123	123
59009075	123	123
37917739	123	123
23363550	123	123
57621400	123	123
93606761	123	123
29069942	123	123
64826416	123	123
56596496	123	123
71314602	123	123
44652558	123	123
57788873	123	123
72946827	123	123
24595512	123	123
88872217	123	123
17931039	123	123
46643120	123	123
70515194	123	123
97153193	123	123
84396682	123	123
32846713	123	123
94705338	123	123
79206316	123	123
18581685	123	123
59962645	123	123
52613698	123	123
56076187	123	123
7980047	123	123
57814580	123	123
90068643	123	123
64638939	123	123
48920036	123	123
4001652	123	123
89657426	123	123
9918931	123	123
78197050	123	123
4185391	123	123
29593578	123	123
19361597	123	123
73778625	123	123
3838670	123	123
50452113	123	123
16240068	123	123
99631000	123	123
51563993	123	123
98209659	123	123
85450631	123	123
48250596	123	123
98229939	123	123
3946596	123	123
65647709	123	123
21124114	123	123
56752050	123	123
75881783	123	123
69674684	123	123
34950	123	123
67484035	123	123
50373882	123	123
31063864	123	123
89035744	123	123
77326612	123	123
15012364	123	123
71903654	123	123
16615181	123	123
28839384	123	123
86162443	123	123
30045435	123	123
1788112	123	123
71593061	123	123
93819502	123	123
65221691	123	123
19143514	123	123
43054637	123	123
87281408	123	123
12154807	123	123
79251879	123	123
78605086	123	123
41927996	123	123
60955334	123	123
3934209	123	123
12280554	123	123
52981604	123	123
70097339	123	123
25294448	123	123
77954715	123	123
71567018	123	123
89903488	123	123
48864897	123	123
16064579	123	123
84237196	123	123
3037694	123	123
19804303	123	123
48897662	123	123
76043018	123	123
43582826	123	123
68338925	123	123
54643927	123	123
71039281	123	123
7092487	123	123
4168288	123	123
12749660	123	123
31754628	123	123
70262246	123	123
58863910	123	123
76398305	123	123
56108288	123	123
19655070	123	123
46148864	123	123
79276745	123	123
4434229	123	123
35786049	123	123
50443370	123	123
96537259	123	123
3002165	123	123
7284987	123	123
34984022	123	123
47173398	123	123
68548895	123	123
53581352	123	123
69529930	123	123
22321833	123	123
16472765	123	123
1986801	123	123
61882625	123	123
76583687	123	123
26757544	123	123
55457135	123	123
3349987	123	123
80896232	123	123
45769276	123	123
4114272	123	123
83304553	123	123
57144625	123	123
26523664	123	123
37322860	123	123
19820559	123	123
18228470	123	123
44738164	123	123
88798302	123	123
92936167	123	123
84441417	123	123
63211210	123	123
75983389	123	123
61478064	123	123
57566973	123	123
94589807	123	123
98667830	123	123
44161648	123	123
74724599	123	123
50351438	123	123
99003290	123	123
73765848	123	123
71883831	123	123
68126417	123	123
71961236	123	123
23354812	123	123
92326927	123	123
1569556	123	123
29902602	123	123
67690576	123	123
16991580	123	123
32306219	123	123
71164813	123	123
33799568	123	123
43772052	123	123
23025995	123	123
26442262	123	123
64853505	123	123
77335330	123	123
38961225	123	123
83355253	123	123
15856898	123	123
20130839	123	123
56507649	123	123
95604348	123	123
58395047	123	123
97842781	123	123
59580327	123	123
11216318	123	123
94858246	123	123
47209207	123	123
49998065	123	123
25522902	123	123
8768751	123	123
77633298	123	123
29411688	123	123
8746576	123	123
16790795	123	123
31291681	123	123
94674442	123	123
74556746	123	123
2528994	123	123
38356404	123	123
64971542	123	123
68540750	123	123
35872462	123	123
88862721	123	123
25822786	123	123
96793013	123	123
17329575	123	123
477039	123	123
87680848	123	123
73221615	123	123
82826195	123	123
17583832	123	123
7361891	123	123
25119724	123	123
92277973	123	123
89414884	123	123
64169892	123	123
64462269	123	123
54447129	123	123
91329345	123	123
57145028	123	123
59436691	123	123
41990149	123	123
74249267	123	123
49363956	123	123
94286610	123	123
95835610	123	123
93866637	123	123
27952692	123	123
88017257	123	123
73323143	123	123
33645276	123	123
37651193	123	123
40847638	123	123
67398450	123	123
33274215	123	123
29095644	123	123
40463297	123	123
75756419	123	123
89131250	123	123
68119051	123	123
9113883	123	123
3855134	123	123
2688631	123	123
67549708	123	123
43906276	123	123
66848540	123	123
30600643	123	123
299844	123	123
43741679	123	123
93007788	123	123
57100956	123	123
36452077	123	123
59140072	123	123
24893726	123	123
17227392	123	123
95046511	123	123
7682646	123	123
40052700	123	123
81441356	123	123
6820977	123	123
29505939	123	123
61405487	123	123
14175178	123	123
7049681	123	123
19893056	123	123
39945999	123	123
59243255	123	123
94758823	123	123
56997001	123	123
35908217	123	123
68971040	123	123
77531527	123	123
1298024	123	123
36631265	123	123
73343107	123	123
7387047	123	123
60334463	123	123
38523828	123	123
48023345	123	123
16356444	123	123
31873082	123	123
86218509	123	123
89579103	123	123
93990979	123	123
19327817	123	123
65788163	123	123
85876002	123	123
18515623	123	123
43065235	123	123
20834438	123	123
34834536	123	123
21620258	123	123
62897131	123	123
63259480	123	123
12239773	123	123
9892195	123	123
33382647	123	123
20668543	123	123
13415998	123	123
55421669	123	123
49541521	123	123
21066285	123	123
94863133	123	123
57696367	123	123
51011179	123	123
39890617	123	123
13704123	123	123
41006161	123	123
23353417	123	123
31084974	123	123
64092931	123	123
55806208	123	123
44197919	123	123
61739115	123	123
25300668	123	123
71844528	123	123
7430598	123	123
81888558	123	123
84091114	123	123
66739695	123	123
46180458	123	123
47486398	123	123
67124966	123	123
53190638	123	123
56405403	123	123
15082280	123	123
33948344	123	123
20433810	123	123
80321435	123	123
15050672	123	123
71073910	123	123
5099187	123	123
40186677	123	123
72355326	123	123
9515097	123	123
12129357	123	123
6131178	123	123
62560139	123	123
61294284	123	123
50947452	123	123
68060573	123	123
52198183	123	123
94909736	123	123
10164125	123	123
86715039	123	123
38483057	123	123
84070219	123	123
87901027	123	123
31725069	123	123
10826734	123	123
38686608	123	123
55134787	123	123
425811	123	123
84823452	123	123
82873228	123	123
27170081	123	123
57097548	123	123
96041796	123	123
69340120	123	123
6588464	123	123
52192853	123	123
57486400	123	123
57021044	123	123
99936650	123	123
14854554	123	123
63053832	123	123
46260482	123	123
93006307	123	123
25695672	123	123
52345599	123	123
49538276	123	123
24334465	123	123
80987148	123	123
52759251	123	123
61369979	123	123
65433441	123	123
99230598	123	123
27234235	123	123
44326816	123	123
21360519	123	123
7044722	123	123
92398039	123	123
16889199	123	123
84626642	123	123
28904642	123	123
13845261	123	123
82129607	123	123
43222076	123	123
7356499	123	123
12466905	123	123
97020883	123	123
24916055	123	123
94356138	123	123
88721003	123	123
77670249	123	123
22653181	123	123
35529465	123	123
35659895	123	123
33976788	123	123
90060373	123	123
12363441	123	123
79370041	123	123
30958087	123	123
90620020	123	123
592432	123	123
44490425	123	123
59883246	123	123
86739747	123	123
371965	123	123
1963481	123	123
68388010	123	123
2906149	123	123
19447609	123	123
4706800	123	123
81531874	123	123
53440875	123	123
65528469	123	123
30673350	123	123
15917753	123	123
50138114	123	123
66636926	123	123
76281140	123	123
73698834	123	123
35833394	123	123
46649719	123	123
51037585	123	123
82409241	123	123
69725812	123	123
64810034	123	123
72949283	123	123
42885449	123	123
17312387	123	123
75194799	123	123
74913769	123	123
91079433	123	123
44468613	123	123
93512373	123	123
75397319	123	123
34320579	123	123
88492212	123	123
59678672	123	123
89754914	123	123
56115470	123	123
98013371	123	123
63161423	123	123
1703617	123	123
93231499	123	123
92318718	123	123
11206230	123	123
35642026	123	123
89951350	123	123
26109807	123	123
5547528	123	123
94383400	123	123
31425108	123	123
86842223	123	123
98927567	123	123
93776065	123	123
94859490	123	123
11010002	123	123
5014473	123	123
63337077	123	123
51694012	123	123
4045836	123	123
8052273	123	123
82333073	123	123
84218903	123	123
89735862	123	123
73623976	123	123
10763949	123	123
90303936	123	123
17851991	123	123
38262039	123	123
56876906	123	123
58121061	123	123
47080927	123	123
95777684	123	123
39266684	123	123
30267713	123	123
15519097	123	123
27181343	123	123
67593932	123	123
18004933	123	123
30574470	123	123
70268083	123	123
10357420	123	123
25440298	123	123
21707970	123	123
14821802	123	123
19542575	123	123
93277082	123	123
56090884	123	123
75562614	123	123
67283496	123	123
24855230	123	123
81240896	123	123
28712198	123	123
19539245	123	123
69355823	123	123
18175863	123	123
47183454	123	123
42066792	123	123
62773409	123	123
79841568	123	123
96873239	123	123
3182616	123	123
30524820	123	123
58808057	123	123
64056553	123	123
40735895	123	123
33965200	123	123
72009430	123	123
97691380	123	123
65029095	123	123
9550257	123	123
29949241	123	123
47617952	123	123
61761876	123	123
75470229	123	123
40648488	123	123
81458795	123	123
6172354	123	123
50469123	123	123
22334398	123	123
15690641	123	123
87478905	123	123
37228674	123	123
94852937	123	123
50964010	123	123
32851258	123	123
68799646	123	123
177074	123	123
14832029	123	123
14953046	123	123
58640458	123	123
30019950	123	123
37421393	123	123
43695304	123	123
58985093	123	123
1774561	123	123
91217210	123	123
54735584	123	123
45561692	123	123
77319086	123	123
98088805	123	123
43526554	123	123
25651564	123	123
43535027	123	123
21474471	123	123
38418777	123	123
62029262	123	123
53384056	123	123
23604274	123	123
65151777	123	123
54700217	123	123
38030571	123	123
66534693	123	123
21965667	123	123
74420400	123	123
4572920	123	123
51858377	123	123
43634803	123	123
90817221	123	123
35624008	123	123
39665243	123	123
31080712	123	123
11070102	123	123
41470106	123	123
40668265	123	123
28579758	123	123
30109472	123	123
59503661	123	123
44722498	123	123
29503434	123	123
88292516	123	123
78479854	123	123
41517175	123	123
59415850	123	123
2213558	123	123
52559133	123	123
48569514	123	123
85653109	123	123
77363415	123	123
1760379	123	123
44394645	123	123
67992445	123	123
32548745	123	123
66455573	123	123
89519903	123	123
80753371	123	123
74066184	123	123
73583526	123	123
26098730	123	123
7995263	123	123
42417588	123	123
70191155	123	123
12577164	123	123
88295021	123	123
52809500	123	123
41186320	123	123
32635352	123	123
1493909	123	123
14363173	123	123
43602663	123	123
40959581	123	123
17464193	123	123
40684783	123	123
13313785	123	123
99973063	123	123
33004538	123	123
13011889	123	123
8455525	123	123
499640	123	123
34908495	123	123
56373867	123	123
52156956	123	123
43928679	123	123
69160049	123	123
68137153	123	123
15979477	123	123
84383189	123	123
6579231	123	123
2587765	123	123
92988576	123	123
72668026	123	123
50815559	123	123
48523705	123	123
86340994	123	123
15695661	123	123
35897117	123	123
73813557	123	123
86951652	123	123
57200360	123	123
91846878	123	123
15779170	123	123
14339017	123	123
62340421	123	123
53470356	123	123
35931425	123	123
92000789	123	123
44983709	123	123
25193767	123	123
3300665	123	123
20179975	123	123
22662632	123	123
43329549	123	123
